true_label,predicted_label,confidence,correct,person_cosine,title_cosine,title_cosine_squared,provision_cosine,subjects_cosine,composite_cosine,low_composite_penalty,person_title_harmonic,person_provision_harmonic,person_subjects_harmonic,title_subjects_harmonic,title_provision_harmonic,provision_subjects_harmonic,person_subjects_product,composite_subjects_ratio,title_subjects_product,title_subjects_ratio,birth_death_left,birth_death_right,birth_death_match,person_cosine_birth_death_match_product,pair_id,left_id,right_id,person_cosine_raw,person_cosine_norm,person_cosine_std,title_cosine_raw,title_cosine_norm,title_cosine_std,title_cosine_squared_raw,title_cosine_squared_norm,title_cosine_squared_std,provision_cosine_raw,provision_cosine_norm,provision_cosine_std,subjects_cosine_raw,subjects_cosine_norm,subjects_cosine_std,composite_cosine_raw,composite_cosine_norm,composite_cosine_std,person_cosine_birth_death_match_product_raw,person_cosine_birth_death_match_product_norm,person_cosine_birth_death_match_product_std
1,0,0.9135256106421864,False,0.8031602756702385,0.3163203914030238,0.2205068860031651,-0.4560289563761328,0.3135687430895206,0.3126581641177708,-0.7967325724369118,0.6744895828806174,0.1871513487086603,0.5647963919027835,0.4532168159079978,-0.0485148540934962,0.3030252954063239,0.5594404309637805,0.6991206548672219,0.3294860674344766,0.6867275141405293,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6176449520128197,16044091#Agent700-32_786540#Agent100-16,16044091#Agent700-32,786540#Agent100-16,0.8031602756702385,0.9015801378351193,0.8031602756702385,0.3163203914030238,0.658160195701512,0.3163203914030238,0.2205068860031651,0.6102534430015826,0.2205068860031651,-0.4560289563761328,0.2719855218119336,-0.4560289563761328,0.3135687430895206,0.6567843715447603,0.3135687430895206,0.3126581641177708,0.6563290820588854,0.3126581641177708,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.891012838678405,False,0.8031602756702385,-0.1394076579774104,-0.1896597803718384,-0.4050408563035936,0.2846662225205398,0.2266443798592495,-0.7967325724369118,0.4101067361098628,0.2185137471628816,0.5453697425114061,0.3582330044388409,-0.202986323073275,0.2998649200548089,0.5319939648522051,0.6994820288703131,0.1750698994968217,0.563559421715955,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.6176449520128197,1119397#Agent700-50_16043945#Agent700-50,1119397#Agent700-50,16043945#Agent700-50,0.8031602756702385,0.9015801378351193,0.8031602756702385,-0.1394076579774104,0.4302961710112948,-0.1394076579774104,-0.1896597803718384,0.4051701098140808,-0.1896597803718384,-0.4050408563035936,0.2974795718482032,-0.4050408563035936,0.2846662225205398,0.6423331112602699,0.2846662225205398,0.2266443798592495,0.6133221899296247,0.2266443798592495,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.9471654797663938,False,1.028094776785446,-1.0450226571512733,-0.9219492225093688,0.6725563650803299,0.463253007372261,0.024363860828146,-0.7967325724369118,-0.0729756455438126,0.9326443855819694,0.7074450540820791,0.261079247196553,-0.1716646971640879,0.6212410970713649,0.8010852175909431,0.4692900988108163,0.0458109667095719,0.0929014303651361,-2.075897646927865,-2.1898258762512164,-0.7855739400034005,-0.5916077836102752,14333921#Agent100-9_14412515#Agent100-9,14333921#Agent100-9,14412515#Agent100-9,1.028094776785446,1.0,1.028094776785446,-1.0450226571512733,0.0,-1.0450226571512733,-0.9219492225093688,0.03902538874531558,-0.9219492225093688,0.6725563650803299,0.836278182540165,0.6725563650803299,0.463253007372261,0.7316265036861305,0.463253007372261,0.024363860828146,0.512181930414073,0.024363860828146,-0.5916077836102752,0.2041961081948624,-0.5916077836102752
1,0,0.9320997451782764,False,0.5183432538718368,0.3612891022001201,0.2624917939365373,-0.0103813544648397,-1.932386590053839,0.6255616512406579,-0.7967325724369118,0.5430137962360093,0.3263037439381926,-1.9167497013395616,-1.969296860516496,0.2161365493507326,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6506137883794467,2278303#Agent700-18_3093433#Agent100-13,2278303#Agent700-18,3093433#Agent100-13,0.5183432538718368,0.7591716269359183,0.5183432538718368,0.3612891022001201,0.6806445511000601,0.3612891022001201,0.2624917939365373,0.6312458969682686,0.2624917939365373,-0.0103813544648397,0.49480932276758016,-0.0103813544648397,-1.932386590053839,0.0,-1.932386590053839,0.6255616512406579,0.8127808256203289,0.6255616512406579,-0.6506137883794467,0.17469310581027664,-0.6506137883794467
1,0,0.869643471047969,False,0.5966333393992396,-0.4109687426274251,-0.4208090960033911,-0.2332455458083028,-1.932386590053839,0.1680350230240425,-0.7967325724369118,0.1475733641228284,0.235940872942558,-1.9167497013395616,-1.969296860516496,-0.2325907225040875,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.6415513629577346,1513382#Agent100-12_10833844#Agent600-21,1513382#Agent100-12,10833844#Agent600-21,0.5966333393992396,0.7983166696996198,0.5966333393992396,-0.4109687426274251,0.29451562868628745,-0.4109687426274251,-0.4208090960033911,0.28959545199830444,-0.4208090960033911,-0.2332455458083028,0.3833772270958486,-0.2332455458083028,-1.932386590053839,0.0,-1.932386590053839,0.1680350230240425,0.5840175115120212,0.1680350230240425,-0.6415513629577346,0.1792243185211327,-0.6415513629577346
1,0,0.9556190852382548,False,0.7461838907707072,-0.0078040095784758,-0.0740775698272183,0.1264637364466069,-1.932386590053839,0.7734385057621269,-0.7967325724369118,0.4593139608172628,0.5049889957647554,-1.9167497013395616,-1.969296860516496,0.1253632581399076,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6242402218413351,9942683#Agent100-12_5270976#Agent100-16,9942683#Agent100-12,5270976#Agent100-16,0.7461838907707072,0.8730919453853536,0.7461838907707072,-0.0078040095784758,0.4960979952107621,-0.0078040095784758,-0.0740775698272183,0.4629612150863909,-0.0740775698272183,0.1264637364466069,0.5632318682233035,0.1264637364466069,-1.932386590053839,0.0,-1.932386590053839,0.7734385057621269,0.8867192528810635,0.7734385057621269,-0.6242402218413351,0.18787988907933245,-0.6242402218413351
1,0,0.6925618002206425,False,0.7348823083745929,-0.6813581320499819,-0.6411209931200661,-0.6967029619183607,0.2603986161016127,-0.4002290169353423,-0.7967325724369118,0.0458649031434152,0.0104305421182984,0.5161690220793689,0.2451835528500485,-0.5852463165992688,0.2212490693167506,0.4813031874305529,0.5126116267268062,0.0034562711560646,0.3985723782684044,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6255484302424649,10810385#Agent700-168_6760487#Hub240-14-Agent,10810385#Agent700-168,6760487#Hub240-14-Agent,0.7348823083745929,0.8674411541872964,0.7348823083745929,-0.6813581320499819,0.15932093397500907,-0.6813581320499819,-0.6411209931200661,0.17943950343996695,-0.6411209931200661,-0.6967029619183607,0.15164851904081966,-0.6967029619183607,0.2603986161016127,0.6301993080508064,0.2603986161016127,-0.4002290169353423,0.29988549153232885,-0.4002290169353423,-0.6255484302424649,0.18722578487876756,-0.6255484302424649
1,0,0.8411375351187309,False,0.7638503596924696,-0.8765752183908433,-0.7940792743384472,-0.5313194708614676,-1.932386590053839,0.0821234317969878,-0.7967325724369118,-0.0665875730449903,0.1253643653021733,-1.9167497013395616,-1.969296860516496,-0.5886997116532637,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6221952495311128,14044585#Agent100-14_7840254#Hub240-14-Agent,14044585#Agent100-14,7840254#Hub240-14-Agent,0.7638503596924696,0.8819251798462349,0.7638503596924696,-0.8765752183908433,0.061712390804578354,-0.8765752183908433,-0.7940792743384472,0.10296036283077642,-0.7940792743384472,-0.5313194708614676,0.2343402645692662,-0.5313194708614676,-1.932386590053839,0.0,-1.932386590053839,0.0821234317969878,0.541061715898494,0.0821234317969878,-0.6221952495311128,0.1889023752344436,-0.6221952495311128
1,0,0.918458264193416,False,0.7461838907707072,-0.1322537931711845,-0.183436611536199,-0.2364317003958812,0.7043878221846447,0.5967889518934002,-0.7967325724369118,0.3863857334103891,0.2969778276192108,0.7961695512401571,0.5619149772057376,-0.1116034509204953,0.5402758815237642,0.9028299676681364,0.4458852334797792,0.5240423554761272,0.2020004101799876,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6242402218413351,13932627#Agent100-10_7944085#Agent600-34,13932627#Agent100-10,7944085#Agent600-34,0.7461838907707072,0.8730919453853536,0.7461838907707072,-0.1322537931711845,0.43387310341440777,-0.1322537931711845,-0.183436611536199,0.4082816942319005,-0.183436611536199,-0.2364317003958812,0.3817841498020594,-0.2364317003958812,0.7043878221846447,0.8521939110923223,0.7043878221846447,0.5967889518934002,0.7983944759467001,0.5967889518934002,-0.6242402218413351,0.18787988907933245,-0.6242402218413351
1,0,0.9379739072601144,False,0.7461838907707072,-0.286825260598967,-0.3163686728980761,-0.0827603822759979,-1.932386590053839,0.6602578381130206,-0.7967325724369118,0.2942447761038662,0.386557782015422,-1.9167497013395616,-1.969296860516496,-0.1029457441828406,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6242402218413351,13932627#Agent100-10_1188050#Agent700-20,13932627#Agent100-10,1188050#Agent700-20,0.7461838907707072,0.8730919453853536,0.7461838907707072,-0.286825260598967,0.3565873697005165,-0.286825260598967,-0.3163686728980761,0.34181566355096193,-0.3163686728980761,-0.0827603822759979,0.45861980886200104,-0.0827603822759979,-1.932386590053839,0.0,-1.932386590053839,0.6602578381130206,0.8301289190565103,0.6602578381130206,-0.6242402218413351,0.18787988907933245,-0.6242402218413351
1,0,0.3792732275241282,False,0.8031602756702385,-0.5246704888340712,-0.5146490311551066,-0.7642679244618886,0.1885460476009852,-0.7466275154726907,1.2551262928052995,0.1748996069554552,-0.0082556893089159,0.4793115709361819,0.2384373484553631,-0.5553912187062842,0.1702809747693627,0.4407161430002379,0.4592408701793649,-0.008518725999936,0.5261752619080637,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.6176449520128197,6593516#Agent700-48_16043945#Agent700-50,6593516#Agent700-48,16043945#Agent700-50,0.8031602756702385,0.9015801378351193,0.8031602756702385,-0.5246704888340712,0.2376647555829644,-0.5246704888340712,-0.5146490311551066,0.24267548442244669,-0.5146490311551066,-0.7642679244618886,0.11786603776905569,-0.7642679244618886,0.1885460476009852,0.5942730238004926,0.1885460476009852,-0.7466275154726907,0.12668624226365466,-0.7466275154726907,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.9472983146679216,False,0.8031602756702385,0.2474806113416982,0.1567609172377746,0.0300706855151465,0.452114318450131,0.654852561340812,-0.7967325724369118,0.6354712656800671,0.4757512668143891,0.6552433711412458,0.5156197458883247,0.1891719805888129,0.4821868539269792,0.6910063416243463,0.6762537463121228,0.4310003749550614,0.531133475776301,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.6176449520128197,7732682#Hub240-13-Agent_16044362#Agent700-32,7732682#Hub240-13-Agent,16044362#Agent700-32,0.8031602756702385,0.9015801378351193,0.8031602756702385,0.2474806113416982,0.623740305670849,0.2474806113416982,0.1567609172377746,0.5783804586188873,0.1567609172377746,0.0300706855151465,0.5150353427575732,0.0300706855151465,0.452114318450131,0.7260571592250655,0.452114318450131,0.654852561340812,0.827426280670406,0.654852561340812,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.8817446403615725,False,0.8031602756702385,-0.3975365051170121,-0.4096085752091757,-0.1542767457595222,0.3652369736340511,0.3623581527319324,-0.7967325724369118,0.2537539542421875,0.3689818861429073,0.5990374927133727,0.3511020381605013,-0.1879640330127985,0.3967182693399036,0.6085057135332003,0.665710110546391,0.1659510287970849,0.3986478425117161,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6176449520128197,16044379#Agent700-34_11972272#Hub240-13-Agent,16044379#Agent700-34,11972272#Hub240-13-Agent,0.8031602756702385,0.9015801378351193,0.8031602756702385,-0.3975365051170121,0.30123174744149395,-0.3975365051170121,-0.4096085752091757,0.29519571239541215,-0.4096085752091757,-0.1542767457595222,0.4228616271202389,-0.1542767457595222,0.3652369736340511,0.6826184868170255,0.3652369736340511,0.3623581527319324,0.6811790763659662,0.3623581527319324,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.9597399606350432,False,0.8255527901714442,0.4969039370814358,0.3907527002169129,-0.465997586000784,0.8856193640799696,0.5287044978284595,-0.7967325724369118,0.7875164121976791,0.1896049953229669,0.9179246375209414,0.7742363435762923,0.0142940552965939,0.5544180386328638,1.1143241038815357,0.2911669205518253,0.8999906043945604,0.2545105979290361,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.615052918918147,2925618#Agent600-19_16087402#Agent100-9,2925618#Agent600-19,16087402#Agent100-9,0.8255527901714442,0.9127763950857222,0.8255527901714442,0.4969039370814358,0.7484519685407179,0.4969039370814358,0.3907527002169129,0.6953763501084564,0.3907527002169129,-0.465997586000784,0.267001206999608,-0.465997586000784,0.8856193640799696,0.9428096820399847,0.8856193640799696,0.5287044978284595,0.7643522489142298,0.5287044978284595,-0.615052918918147,0.19247354054092652,-0.615052918918147
1,0,0.9319080147701558,False,0.8349042104760586,0.4093637436774774,0.3076769113574364,-0.6141807413189156,0.4076802196074479,0.2604497594029283,-0.7967325724369118,0.7437052931845504,0.0999076805231962,0.6330362581444666,0.5208498811501174,-0.1067601437420921,0.3110268528088328,0.6625271556933662,0.5941116204112363,0.4404356348629233,0.6243299782009745,0.4817193186180085,-2.1898258762512164,-0.7855739400034005,-0.6139704504481388,10555832#Agent700-35_16044024#Agent700-40,10555832#Agent700-35,16044024#Agent700-40,0.8349042104760586,0.9174521052380293,0.8349042104760586,0.4093637436774774,0.7046818718387386,0.4093637436774774,0.3076769113574364,0.6538384556787182,0.3076769113574364,-0.6141807413189156,0.19290962934054218,-0.6141807413189156,0.4076802196074479,0.7038401098037239,0.4076802196074479,0.2604497594029283,0.6302248797014641,0.2604497594029283,-0.6139704504481388,0.1930147747759306,-0.6139704504481388
1,0,0.8948955859791703,False,0.7461838907707072,-0.8435096262792675,-0.76853145529774,-0.0827603822759979,-1.932386590053839,0.5173977275573507,-0.7967325724369118,-0.052697600438229,0.386557782015422,-1.9167497013395616,-1.969296860516496,-0.3661687672186968,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6242402218413351,13933227#Agent100-10_1188050#Agent700-20,13933227#Agent100-10,1188050#Agent700-20,0.7461838907707072,0.8730919453853536,0.7461838907707072,-0.8435096262792675,0.07824518686036624,-0.8435096262792675,-0.76853145529774,0.11573427235112999,-0.76853145529774,-0.0827603822759979,0.45861980886200104,-0.0827603822759979,-1.932386590053839,0.0,-1.932386590053839,0.5173977275573507,0.7586988637786753,0.5173977275573507,-0.6242402218413351,0.18787988907933245,-0.6242402218413351
1,0,0.8197113125675923,False,0.8031602756702385,-1.009542565074697,-0.8953327650138212,-0.6128461950796087,-1.932386590053839,-0.0438340267514707,-0.7967325724369118,-0.1376571512332031,0.0890057010115964,-1.9167497013395616,-1.969296860516496,-0.688814159126283,-1.917225879291772,-1.5733679098211777,-2.0524557235384324,-1.6555631539566324,-2.0342113860092397,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6176449520128197,16044093#Agent700-33_1202703#Hub240-15-Agent,16044093#Agent700-33,1202703#Hub240-15-Agent,0.8031602756702385,0.9015801378351193,0.8031602756702385,-1.009542565074697,0.0,-1.009542565074697,-0.8953327650138212,0.0523336174930894,-0.8953327650138212,-0.6128461950796087,0.19357690246019565,-0.6128461950796087,-1.932386590053839,0.0,-1.932386590053839,-0.0438340267514707,0.4780829866242646,-0.0438340267514707,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
1,0,0.6637869424039161,False,0.7348823083745929,-1.139206831559741,-0.9917842475155328,-0.4325808748389508,0.3896978479323351,-0.3277183151984654,-0.7967325724369118,-0.251761947760812,0.174833714028536,0.6013880957786718,0.2095519349922394,-0.6664010165018088,0.3459902011930876,0.6024584167679599,0.4182852495121131,-0.0343228553713178,0.1200812200518613,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6255484302424649,10812607#Agent600-64_1878195#Agent100-12,10812607#Agent600-64,1878195#Agent100-12,0.7348823083745929,0.8674411541872964,0.7348823083745929,-1.139206831559741,0.0,-1.139206831559741,-0.9917842475155328,0.004107876242233577,-0.9917842475155328,-0.4325808748389508,0.2837095625805246,-0.4325808748389508,0.3896978479323351,0.6948489239661675,0.3896978479323351,-0.3277183151984654,0.3361408424007673,-0.3277183151984654,-0.6255484302424649,0.18722578487876756,-0.6255484302424649
1,0,0.8775003665783294,False,0.8031602756702385,-0.2221835464510402,-0.2611669086390111,-0.4146529993579559,0.2846662225205398,0.2803842434356314,-0.7967325724369118,0.3605053588745103,0.2126216592180888,0.5453697425114061,0.3433181728055842,-0.2427851557993272,0.2977267020274282,0.5319939648522051,0.7168899354010245,0.1516624626472012,0.535284021017614,-2.075897646927865,0.4566573127317069,-0.7855739400034005,-0.6176449520128197,16044091#Agent700-32_1119397#Agent700-49,16044091#Agent700-32,1119397#Agent700-49,0.8031602756702385,0.9015801378351193,0.8031602756702385,-0.2221835464510402,0.3889082267744799,-0.2221835464510402,-0.2611669086390111,0.3694165456804944,-0.2611669086390111,-0.4146529993579559,0.292673500321022,-0.4146529993579559,0.2846662225205398,0.6423331112602699,0.2846662225205398,0.2803842434356314,0.6401921217178157,0.2803842434356314,-0.6176449520128197,0.19117752399359017,-0.6176449520128197
